Date,Transaction_Amount,Location,Anomaly
2024-05-02,3014.99,Chennai,0
2024-09-01,21169.12,Chennai,1
2024-09-13,2745.97,Chennai,0
2024-12-09,1048.71,Chennai,0
2024-05-09,2553.3,Chennai,0
2024-10-26,4425.01,Chennai,0
2024-09-23,2169.82,Chennai,0
2024-06-20,244.01,Chennai,0
2024-09-08,454.06,Chennai,0
2024-06-08,3635.29,Chennai,0
2024-09-03,488.16,Chennai,0
2024-04-03,4020.28,Chennai,0
2024-03-14,1428.24,Chennai,0
2024-05-06,3285.97,Chennai,0
2024-04-17,2327.32,Chennai,0
2024-10-17,899.8,Chennai,0
2024-01-04,1584.67,Chennai,0
2024-12-25,3208.55,Chennai,0
2024-04-24,2360.41,Chennai,0
2024-05-18,2616.31,Chennai,0
2024-01-14,4920.85,Chennai,0
2024-01-30,180.5,Chennai,0
2024-05-06,4808.73,Chennai,0
2024-11-22,4857.92,Mumbai,1
2024-05-27,2878.18,Chennai,0
2024-04-20,805.91,Chennai,0
2024-10-26,2105.77,Chennai,0
2024-10-20,4127.82,Chennai,0
2024-01-25,1693.51,Chennai,0
2024-06-01,4352.61,Chennai,0
2024-07-22,4688.55,Chennai,0
2024-06-16,3344.36,Chennai,0
2024-02-14,4430.32,Chennai,0
2024-01-29,3158.67,Chennai,0
2024-10-08,2665.05,Chennai,0
2024-03-16,3474.28,Chennai,0
2024-06-07,208.33,Chennai,0
2024-03-18,1291.55,Chennai,0
2024-04-07,1666.0,Chennai,0
2024-05-30,2161.24,Chennai,0
2024-09-08,1212.1,Chennai,0
2024-11-12,4257.74,Chennai,0
2024-12-13,3798.42,Chennai,0
2024-03-31,1422.78,Chennai,0
2024-12-02,4743.82,Chennai,0
2024-11-19,2907.73,Chennai,0
2024-06-21,4495.49,Chennai,0
2024-01-17,1126.5,Chennai,0
2024-04-26,303.72,Chennai,0
2024-05-24,2544.37,Chennai,0
2024-03-28,2926.68,Chennai,0
2024-05-09,3937.87,Chennai,0
2024-03-02,3393.56,Chennai,0
2024-06-24,41541.46,Chennai,1
2024-01-19,4263.95,Chennai,0
2024-07-29,1827.0,Chennai,0
2024-06-29,3623.22,Chennai,0
2024-03-16,3932.81,Chennai,0
2024-02-11,2203.25,Chennai,0
2024-01-30,1678.12,Chennai,0
2024-02-26,2283.7,Chennai,0
2024-08-08,431.6,Chennai,0
2024-10-05,938.82,Chennai,0
2024-11-29,3739.03,Chennai,0
2024-07-05,46510.2,Chennai,1
2024-11-01,4971.27,Chennai,0
2024-03-09,2126.43,Chennai,0
2024-01-23,2538.83,Chennai,0
2024-12-06,318.53,Chennai,0
2024-05-23,2905.69,Chennai,0
2024-09-22,858.15,Chennai,0
2024-06-17,2500.38,Chennai,0
2024-06-05,4221.48,Chennai,0
2024-06-14,2595.99,Chennai,0
2024-11-07,3314.92,Chennai,0
2024-05-25,891.27,Chennai,0
2024-04-19,26374.41,Chennai,1
2024-01-24,3763.6,Chennai,0
2024-01-17,295.38,Chennai,0
2024-03-13,1867.0,Chennai,0
2024-02-07,1572.29,Chennai,0
2024-11-03,3111.34,Chennai,0
2024-02-02,3448.21,Chennai,0
2024-09-02,3110.26,Chennai,0
2024-03-21,1093.71,Chennai,0
2024-08-02,3915.67,Chennai,0
2024-08-30,312.08,Chennai,0
2024-06-19,4091.07,Chennai,0
2024-10-24,1417.31,Chennai,0
2024-07-19,2256.72,Chennai,0
2024-05-03,376.91,Chennai,0
2024-07-16,3274.42,Chennai,0
2024-08-21,47887.79,Chennai,1
2024-09-08,1803.79,Chennai,0
2024-10-24,278.81,Chennai,0
2024-06-16,4387.88,Chennai,0
2024-10-01,696.75,Chennai,0
2024-09-27,2884.21,Chennai,0
2024-10-16,398.73,Chennai,0
2024-02-24,3534.13,Chennai,0
2024-03-12,749.16,Chennai,0
2024-11-26,4470.23,Chennai,0
2024-05-20,4733.3,Chennai,0
2024-08-13,297.0,Chennai,0
2024-12-11,3500.26,Chennai,0
2024-12-22,1261.87,Chennai,0
2024-02-08,4276.45,Chennai,0
2024-05-10,2797.14,Chennai,0
2024-12-08,3175.76,Chennai,0
2024-08-18,2034.23,Chennai,0
2024-08-25,4154.99,Chennai,0
2024-02-11,2179.99,Chennai,0
2024-09-03,200.24,Chennai,0
2024-08-15,1930.51,Chennai,0
2024-04-26,3415.44,Chennai,0
2024-02-09,431.97,Chennai,0
2024-07-17,1885.2,Chennai,0
2024-04-08,2458.48,Chennai,0
2024-06-28,578.49,Chennai,0
2024-01-03,945.88,Chennai,0
2024-08-11,340.31,Chennai,0
2024-06-21,1488.32,Chennai,0
2024-10-23,553.0,Chennai,0
2024-07-24,4713.15,Chennai,0
2024-10-02,241.57,Chennai,0
2024-04-24,1397.32,Chennai,0
2024-01-18,23227.86,Chennai,1
2024-02-13,2128.56,Chennai,0
2024-03-19,4090.58,Chennai,0
2024-08-12,3799.31,Chennai,0
2024-03-06,2039.68,Chennai,0
2024-01-20,1144.76,Chennai,0
2024-11-22,899.91,Chennai,0
2024-12-01,3691.7,Chennai,0
2024-04-05,4530.4,Chennai,0
2024-05-06,144.04,Chennai,0
2024-06-27,307.0,Chennai,0
2024-10-25,1697.72,Chennai,0
2024-02-09,1056.31,Chennai,0
2024-06-27,2302.05,Chennai,0
2024-11-11,3307.73,Chennai,0
2024-07-22,3007.75,Chennai,0
2024-07-15,4624.89,Chennai,0
2024-11-01,3312.12,Chennai,0
2024-06-10,260.26,Chennai,0
2024-07-22,1491.32,Chennai,0
2024-07-26,4564.63,Chennai,0
2024-08-26,4900.82,Chennai,0
2024-10-29,3063.45,Chennai,0
2024-10-07,4434.25,Chennai,0
2024-09-03,4344.84,Chennai,0
2024-07-11,3304.7,Chennai,0
2024-01-19,2371.74,Chennai,0
2024-06-02,4787.31,Chennai,0
2024-04-20,2310.78,Chennai,0
2024-09-27,2103.02,Chennai,0
2024-08-28,4623.58,Chennai,0
2024-01-10,3980.84,Chennai,0
2024-12-24,1509.89,Kolkata,1
2024-11-09,2915.41,Chennai,0
2024-05-08,889.01,Chennai,0
2024-05-26,4098.13,Chennai,0
2024-04-12,4994.25,Chennai,0
2024-09-10,1974.85,Chennai,0
2024-05-26,1606.37,Chennai,0
2024-03-27,2490.16,Chennai,0
2024-11-10,353.58,Chennai,0
2024-09-13,4601.58,Chennai,0
2024-04-11,1447.72,Chennai,0
2024-12-02,2149.12,Chennai,0
2024-03-02,4143.85,Chennai,0
2024-11-05,3021.77,Chennai,0
2024-08-09,1691.57,Chennai,0
2024-06-19,3295.22,Chennai,0
2024-06-23,286.73,Chennai,0
2024-05-27,2385.34,Chennai,0
2024-02-28,4202.61,Chennai,0
2024-02-29,2425.19,Chennai,0
2024-05-07,3390.26,Chennai,0
2024-12-01,593.98,Hyderabad,1
2024-04-23,1181.31,Chennai,0
2024-04-23,2800.93,Kolkata,1
2024-11-08,320.21,Chennai,0
2024-02-03,23044.84,Chennai,1
2024-01-24,12166.58,Chennai,1
2024-04-25,2874.12,Chennai,0
2024-06-14,4919.41,Chennai,0
2024-06-22,4747.37,Chennai,0
2024-10-02,4852.84,Chennai,0
2024-10-21,136.38,Chennai,0
2024-08-09,306.36,Chennai,0
2024-03-27,3917.09,Chennai,0
2024-10-13,3444.33,Chennai,0
2024-11-30,3990.85,Chennai,0
2024-07-01,2605.04,Chennai,0
2024-12-07,882.1,Chennai,0
2024-10-04,2350.98,Chennai,0
2024-09-20,2235.25,Chennai,0
2024-07-29,1850.48,Chennai,0
2024-08-27,2739.02,Chennai,0
2024-03-10,2485.44,Chennai,0
2024-03-21,1047.46,Chennai,0
2024-09-29,2229.53,Chennai,0
2024-11-25,2265.78,Chennai,0
2024-11-18,4068.95,Chennai,0
2024-12-07,3661.27,Chennai,0
2024-11-30,3341.91,Chennai,0
2024-11-28,3375.19,Chennai,0
2024-05-04,4786.57,Chennai,0
2024-05-21,333.02,Chennai,0
2024-09-30,4700.61,Chennai,0
2024-08-28,2288.17,Chennai,0
2024-08-04,3210.97,Chennai,0
2024-11-30,553.65,Chennai,0
2024-11-03,3692.69,Chennai,0
2024-07-22,1365.15,Chennai,0
2024-11-14,1040.0,Chennai,0
2024-04-29,3383.96,Chennai,0
2024-12-16,2008.66,Chennai,0
2024-07-25,284.86,Chennai,0
2024-01-13,1939.16,Chennai,0
2024-04-16,3560.43,Chennai,0
2024-10-27,3203.43,Chennai,0
2024-11-08,936.66,Chennai,0
2024-02-21,3139.22,Chennai,0
2024-11-06,4390.59,Chennai,0
2024-04-07,2071.66,Chennai,0
2024-08-05,3816.83,Chennai,0
2024-11-20,2574.85,Chennai,0
2024-05-25,1150.69,Chennai,0
2024-02-16,2121.17,Chennai,0
2024-09-12,1249.72,Chennai,0
2024-06-20,106.18,Chennai,0
2024-04-04,1492.61,Chennai,0
2024-10-20,2785.68,Chennai,0
2024-09-07,3949.87,Chennai,0
2024-05-23,3468.19,Chennai,0
2024-07-03,4195.03,Chennai,0
2024-07-14,3627.42,Chennai,0
2024-06-27,4064.78,Chennai,0
2024-01-20,963.11,Chennai,0
2024-08-18,699.62,Chennai,0
2024-01-30,1886.44,Chennai,0
2024-10-13,1327.99,Chennai,0
2024-10-22,28823.46,Chennai,1
2024-06-26,947.15,Chennai,0
2024-08-13,3286.66,Chennai,0
2024-04-30,48006.18,Chennai,1
2024-12-08,3823.96,Chennai,0
2024-02-27,1135.84,Chennai,0
2024-10-29,1733.92,Chennai,0
2024-09-23,2060.59,Chennai,0
2024-10-30,1089.87,Chennai,0
2024-09-30,2539.82,Chennai,0
2024-03-13,993.03,Chennai,0
2024-09-16,1703.18,Chennai,0
2024-01-13,4735.02,Chennai,0
2024-06-15,1615.12,Chennai,0
2024-03-26,3992.97,Delhi,1
2024-08-23,1419.18,Chennai,0
2024-03-10,2832.72,Chennai,0
2024-08-04,486.73,Chennai,0
2024-05-29,2978.97,Chennai,0
2024-01-29,3959.67,Chennai,0
2024-08-26,40204.6,Chennai,1
2024-04-08,3196.25,Chennai,0
2024-01-30,2404.29,Chennai,0
2024-07-04,35822.21,Chennai,1
2024-01-22,3578.05,Chennai,0
2024-04-18,1935.64,Chennai,0
2024-04-08,4777.82,Chennai,0
2024-02-18,1628.5,Chennai,0
2024-04-22,2858.68,Chennai,0
2024-04-06,4747.23,Chennai,0
2024-06-23,2328.92,Chennai,0
2024-11-06,29756.1,Chennai,1
2024-02-24,1897.94,Chennai,0
2024-04-18,3553.13,Chennai,0
2024-01-11,4268.52,Chennai,0
2024-01-21,48963.04,Chennai,1
2024-11-23,999.94,Chennai,0
2024-02-22,4003.66,Chennai,0
2024-12-04,1170.26,Chennai,0
2024-05-29,3902.9,Chennai,0
2024-12-16,768.77,Chennai,0
2024-07-15,674.67,Chennai,0
2024-02-25,3180.49,Chennai,0
2024-03-23,1888.05,Chennai,0
2024-04-08,175.59,Chennai,0
2024-12-27,2649.26,Chennai,0
2024-03-22,3506.66,Chennai,0
2024-02-10,3093.57,Chennai,0
2024-03-12,3071.98,Chennai,0
2024-04-17,1280.59,Chennai,0
2024-06-09,1063.08,Chennai,0
2024-03-07,1576.3,Chennai,0
2024-09-19,697.46,Chennai,0
2024-05-14,1258.24,Chennai,0
2024-12-08,701.36,Chennai,0
2024-08-19,1262.62,Chennai,0
2024-06-05,3971.75,Chennai,0
2024-01-04,3886.38,Chennai,0
2024-07-26,3495.34,Chennai,0
2024-09-27,569.76,Chennai,0
2024-11-16,2728.72,Chennai,0
2024-08-26,511.74,Chennai,0
2024-07-30,1072.54,Chennai,0
2024-02-20,358.19,Chennai,0
2024-06-08,3237.42,Chennai,0
2024-09-19,3563.07,Chennai,0
2024-07-18,2148.64,Chennai,0
2024-08-07,2057.88,Chennai,0
2024-01-19,3548.02,Chennai,0
2024-04-16,4655.12,Chennai,0
2024-07-15,3314.02,Chennai,0
2024-06-07,781.83,Chennai,0
2024-09-01,3822.77,Chennai,0
2024-10-03,668.04,Bangalore,1
2024-11-13,143.3,Chennai,0
2024-03-13,1780.84,Chennai,0
2024-05-15,2780.67,Chennai,0
2024-08-26,4422.62,Chennai,0
2024-06-26,2668.39,Chennai,0
2024-06-01,3331.74,Chennai,0
2024-10-13,3832.33,Chennai,0
2024-01-10,562.84,Chennai,0
2024-04-30,158.86,Chennai,0
2024-08-12,3924.33,Chennai,0
2024-08-09,4246.43,Chennai,0
2024-02-16,2221.47,Chennai,0
2024-11-14,2846.95,Delhi,1
2024-04-23,1803.44,Chennai,0
2024-11-16,4301.98,Chennai,0
2024-06-09,3416.26,Chennai,0
2024-05-30,34363.33,Chennai,1
2024-08-12,3619.68,Chennai,0
2024-07-22,2657.94,Chennai,0
2024-02-29,4840.02,Chennai,0
2024-06-25,2556.35,Chennai,0
2024-09-23,1418.35,Chennai,0
2024-04-12,1219.36,Chennai,0
2024-01-12,3426.83,Chennai,0
2024-03-06,1373.88,Chennai,0
2024-09-21,1282.67,Chennai,0
2024-12-12,724.85,Chennai,0
2024-08-17,2383.54,Chennai,0
2024-11-17,2504.44,Chennai,0
2024-12-03,891.77,Chennai,0
2024-02-15,1570.75,Mumbai,1
2024-12-24,2926.8,Bangalore,1
2024-05-13,1288.05,Chennai,0
2024-11-28,2106.52,Chennai,0
2024-06-02,392.57,Chennai,0
2024-07-03,4512.75,Chennai,0
2024-09-01,3845.14,Chennai,0
2024-06-10,4458.33,Chennai,0
2024-11-24,1465.85,Chennai,0
2024-05-11,3550.3,Chennai,0
2024-01-04,833.47,Chennai,0
2024-07-24,4293.63,Chennai,0
2024-06-02,4898.43,Chennai,0
2024-11-11,3735.72,Chennai,0
2024-03-27,3653.64,Chennai,0
2024-08-03,4639.68,Kolkata,1
2024-06-17,1887.44,Chennai,0
2024-02-11,1407.6,Chennai,0
2024-09-16,2591.3,Chennai,0
2024-06-13,1646.23,Chennai,0
2024-04-21,4977.38,Chennai,0
2024-05-29,1961.53,Chennai,0
2024-04-13,3906.47,Chennai,0
2024-02-16,3339.47,Chennai,0
2024-02-28,364.78,Chennai,0
2024-04-19,15339.41,Chennai,1
2024-06-23,4043.05,Chennai,0
2024-05-10,4735.18,Chennai,0
2024-02-22,1064.41,Chennai,0
2024-06-28,541.16,Chennai,0
2024-10-13,2282.89,Bangalore,1
2024-11-08,2083.66,Chennai,0
2024-12-18,515.12,Chennai,0
2024-10-19,2125.73,Chennai,0
2024-01-26,31295.89,Chennai,1
2024-05-12,2659.92,Chennai,0
2024-05-17,385.81,Chennai,0
2024-05-12,1522.28,Chennai,0
2024-06-11,1306.0,Chennai,0
2024-11-04,4077.4,Chennai,0
2024-09-12,3781.8,Chennai,0
2024-10-27,4253.37,Chennai,0
2024-10-18,382.39,Chennai,0
2024-09-30,1473.09,Chennai,0
2024-10-21,1543.81,Chennai,0
2024-07-17,4470.37,Chennai,0
2024-02-05,4861.75,Chennai,0
2024-12-02,2347.18,Chennai,0
2024-07-09,2644.01,Chennai,0
2024-07-23,3158.73,Chennai,0
2024-10-02,1086.93,Chennai,0
2024-01-22,4879.01,Chennai,0
2024-10-02,4876.63,Chennai,0
2024-09-11,4347.92,Chennai,0
2024-11-02,1851.02,Chennai,0
2024-12-31,235.8,Chennai,0
2024-07-13,3982.96,Chennai,0
2024-12-03,2998.58,Chennai,0
2024-02-26,1742.84,Chennai,0
2024-06-30,2996.07,Chennai,0
2024-01-28,1321.24,Chennai,0
2024-07-27,4010.12,Chennai,0
2024-09-10,4849.29,Chennai,0
2024-05-21,3630.05,Chennai,0
2024-11-04,3905.97,Chennai,0
2024-11-29,899.24,Chennai,0
2024-09-24,3721.35,Chennai,0
2024-08-26,4136.46,Chennai,0
2024-09-11,37685.53,Chennai,1
2024-07-19,1749.73,Chennai,0
2024-07-05,2748.76,Chennai,0
2024-02-24,3287.39,Chennai,0
2024-08-02,199.2,Chennai,0
2024-11-26,348.79,Chennai,0
2024-07-28,1542.72,Chennai,0
2024-05-23,598.7,Chennai,0
2024-09-18,425.72,Chennai,0
2024-09-24,3829.23,Chennai,0
2024-10-22,1312.79,Chennai,0
2024-08-03,2410.24,Chennai,0
2024-09-05,4604.93,Chennai,0
2024-02-09,2147.17,Chennai,0
2024-12-09,3186.07,Chennai,0
2024-04-10,647.11,Chennai,0
2024-12-31,2004.85,Chennai,0
2024-04-27,4413.94,Chennai,0
2024-11-01,1553.72,Chennai,0
2024-02-03,4079.62,Chennai,0
2024-03-05,3068.1,Chennai,0
2024-08-18,4408.0,Chennai,0
2024-10-21,4554.15,Chennai,0
2024-02-05,2173.52,Chennai,0
2024-11-27,211.17,Chennai,0
2024-01-30,633.93,Kolkata,1
2024-03-01,4715.45,Chennai,0
2024-06-15,4451.05,Chennai,0
2024-06-26,4831.87,Chennai,0
2024-04-15,4915.79,Chennai,0
2024-09-12,4822.51,Chennai,0
2024-04-13,2059.03,Chennai,0
2024-05-01,1616.96,Chennai,0
2024-07-12,27348.85,Chennai,1
2024-10-27,4777.78,Chennai,0
2024-10-25,756.37,Chennai,0
2024-01-15,696.19,Kolkata,1
2024-10-07,2477.13,Chennai,0
2024-01-31,321.51,Kolkata,1
2024-07-21,1150.67,Chennai,0
2024-06-10,3209.03,Chennai,0
2024-07-05,3580.28,Chennai,0
2024-03-18,1069.09,Chennai,0
2024-12-19,3004.43,Chennai,0
2024-08-10,2046.21,Mumbai,1
2024-11-24,4105.44,Chennai,0
2024-01-06,579.07,Chennai,0
2024-08-15,1128.52,Chennai,0
2024-09-02,1428.38,Chennai,0
2024-07-08,3294.85,Chennai,0
2024-11-19,3108.65,Chennai,0
2024-01-11,3131.24,Chennai,0
2024-10-16,650.52,Chennai,0
2024-02-10,665.5,Mumbai,1
2024-02-12,3212.96,Chennai,0
2024-04-03,3435.82,Chennai,0
2024-03-13,26484.98,Chennai,1
2024-12-14,1486.41,Chennai,0
2024-05-17,3125.59,Chennai,0
2024-05-27,4420.21,Chennai,0
2024-01-22,3194.14,Chennai,0
2024-05-18,728.8,Chennai,0
2024-04-23,4325.93,Chennai,0
2024-07-13,3601.53,Chennai,0
2024-08-01,3359.75,Chennai,0
2024-04-25,3684.63,Chennai,0
2024-08-29,1140.01,Chennai,0
2024-10-21,3249.91,Chennai,0
2024-12-31,4583.34,Chennai,0
2024-02-18,2519.39,Chennai,0
2024-10-07,194.78,Chennai,0
2024-09-13,235.57,Chennai,0
2024-12-21,4535.83,Chennai,0
2024-06-04,4444.58,Hyderabad,1
2024-10-09,426.06,Bangalore,1
2024-08-05,2559.88,Chennai,0
2024-07-06,2403.8,Chennai,0
2024-09-17,46493.16,Chennai,1
2024-08-27,3557.49,Chennai,0
2024-12-29,1864.73,Chennai,0
2024-07-23,2937.16,Delhi,1
2024-12-27,4437.71,Chennai,0
2024-02-21,4775.66,Chennai,0
2024-09-05,1667.48,Chennai,0
2024-02-19,4977.18,Chennai,0
2024-12-14,2584.74,Chennai,0
2024-10-28,4725.34,Chennai,0
2024-06-15,3710.37,Chennai,0
2024-03-17,4278.6,Chennai,0
2024-11-23,188.48,Chennai,0
2024-11-06,3924.04,Chennai,0
2024-01-08,3602.32,Chennai,0
2024-08-24,305.48,Hyderabad,1
2024-03-17,2893.52,Chennai,0
2024-12-25,4526.78,Chennai,0
2024-03-25,644.19,Chennai,0
2024-07-20,4500.35,Chennai,0
2024-05-08,46592.44,Chennai,1
2024-08-29,2998.17,Chennai,0
2024-12-02,4344.2,Chennai,0
2024-02-05,4518.26,Chennai,0
2024-03-06,1261.06,Chennai,0
2024-09-04,818.83,Chennai,0
2024-04-11,2806.34,Chennai,0
2024-04-13,943.81,Chennai,0
2024-09-16,3699.56,Chennai,0
2024-09-10,328.42,Chennai,0
2024-10-08,4548.55,Chennai,0
2024-11-08,1293.21,Chennai,0
2024-01-17,3494.59,Chennai,0
2024-02-17,3523.06,Chennai,0
2024-06-14,481.61,Chennai,0
2024-03-27,1256.48,Chennai,0
2024-03-06,30630.64,Chennai,1
2024-02-26,146.65,Chennai,0
2024-03-27,390.82,Chennai,0
2024-12-16,1712.46,Chennai,0
2024-07-14,3914.89,Chennai,0
2024-01-14,4757.82,Chennai,0
2024-12-13,2015.59,Chennai,0
2024-07-22,2377.86,Bangalore,1
2024-01-15,3676.8,Chennai,0
2024-12-11,4905.93,Chennai,0
2024-01-01,1370.64,Chennai,0
2024-01-08,140.41,Chennai,0
2024-12-02,961.38,Chennai,0
2024-12-21,236.27,Chennai,0
2024-11-21,2292.45,Chennai,0
2024-11-19,4968.96,Chennai,0
2024-07-27,3439.31,Chennai,0
2024-08-02,2260.96,Chennai,0
2024-10-29,1173.85,Chennai,0
2024-12-18,895.15,Chennai,0
2024-05-22,833.92,Chennai,0
2024-03-27,2791.04,Chennai,0
2024-12-14,1262.25,Chennai,0
2024-07-10,1122.06,Chennai,0
2024-03-30,45386.76,Chennai,1
2024-01-04,1357.75,Chennai,0
2024-12-30,1119.37,Chennai,0
2024-10-04,4988.93,Chennai,0
2024-02-05,755.04,Chennai,0
2024-10-11,4948.08,Chennai,0
2024-06-28,20751.11,Chennai,1
